"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Let them come in.";"unedited";"_ Anonymous";"The True Tragedy of Richard III";"Anon.  The True Tragedie of Richard the third. Wherein is showne the death of Edward the fourth, with the smothering of the two yoong Princes in the Tower: With a lamentable ende of Shores wife, an example for all wicked women. And lastly, the coniunction and ioyning of the two noble Houses, Lancaster and Yorke. As it was played by the Queenes Maiesties Players. London: Thomas Creede for William Barley, 1594.  I1 recto [spelling normalized].";"1589";"1589";"1589";"1589";"English";"[George Stanley:] [...] And like a<span class=""quote""> lamb kept by a greedy Wolf </span>within the enclosed sentire of the earth, expecting death without delivery, even from this danger is George Stanley come, to be a guest to Richmond and the rest: for when the bloody butcher heard your honour did refuse to come to him, he like a<span class=""quote""> savage tiger then enraged</span>, commanded straight I should be murdered [...].";"";"#009013 Queen's Men / #008000 BRITAIN_London";"@000839_A94_D94 The True Tragedy of Richard III";"";"WoKw_NatAni#030203 lamb and wolf / SuId_NatAni#030204 cruel savage tiger";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies / morethanonelexia";"@010051-65.
Voigt, Hermann. Gleichnisse und Metaphern in Shakespeare's Dramen und in seinen Quellenschriften. PhD. Strassburg: Elsass-Lothringische Druckerei, 1908.  65.";"[George Stanley:] [...] And like a lambe kept by a greedie Woolfe within the inclosed sentire of the earth, expecting death without deliuerie, euen from this daunger is George Standley come, to be a guest to Richmond & the rest: for when the bloodie butcher heard your honour did refuse to come to him, hee like a sauage tygre then inraged, commanded straight I should be murdered [...].";"Anon.  The True Tragedie of Richard the third: Wherein is showne the death of Edward the fourth, with the smothering of the two yoong Princes in the Tower: With a lamentable ende of Shores wife, an example for all wicked women. And lastly, the coniunction and ioyning of the two noble Houses, Lancaster and Yorke. As it was played by the Queenes Maiesties Players. London: Thomas Creede to be solde by William Barley, 1594.  I1 recto.";"Reitzer Elliot"
" Let them come in.";"unedited";"Christopher Marlowe";"The Jew of Malta";"Marlowe, Christopher.  ""The Jew of Malta."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 341-430.  358; act 1, scene 2, lines 122-124.";"1589";"1589";"1589";"1589";"English";"[Ferneze:] Out, wretched Barabas! <br>
<span class=""quote"">Sham'st thou not thus to justify thyself, <br>
As if we knew not thy profession?</span>";"";"#008000 BRITAIN_London";"@000828_A92_D33 The Jew of Malta";"Edward Alleyn";"SuMe#031063 profession";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010002-17.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"_ Anonymous";"Master Arden of Faversham in Kent";"Anon.  ""Arden of Faversham."" <i>English Renaissance Drama: A Norton Anthology.</i> Gen. ed. David Bevington. New York and London: W. W. Norton, 2002. 427-481.  475; scene 14, line 336.";"1590";"1590";"1590";"1590";"English";"[Alice:] [...]  <span class=""quote"">I have my wish in that I joy thy sight.</span>";"** This tragedy was first published in 1592.";"";"@000846_D92 Master Arden of Faversham in Kent";"";"WoPh#032078 I joy thy sight";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010017-17.
Marlowe, Christopher.  Edward II. Eds. H. B. Charlton and R. D. Waller. London: Methuen, 1933.  17.";"[Ales:] [...]  I haue my wishe in that I ioy thy sight.";"Anon.  The lamentable and true tragedie of M. Arden of Feuersham in Kent Who was most wickedlye murdered, by the meanes of his disloyall and wanton wyfe, who for the loue she bare to one Mosbie, hyred two desperat ruffins Blackwill and Shakbag, to kill him. VVherin is shewed the great malice and discimulation of a wicked woman, the vnsatiable desire of filthie lust and the shamefull end of all murderers. London: E. Allde for Edward White, 1592.  I2 verso.";"  Heeg Stefanie"
" Let them come in.";"unedited";"_ Anonymous";"Master Arden of Faversham in Kent";"Anon.  ""Arden of Faversham."" English Renaissance Drama: A Norton Anthology. Gen. ed. David Bevington. New York and London: W. W. Norton, 2002. 427-481.  431; scene 1, lines 186-187.";"1590";"1590";"1590";"1590";"English";"[Alice:] Is this the end of all thy solemn oaths? <br>
Is this <span class=""quote"">the fruit thy reconcilement buds?</span>";"";"";"@000846_D92 Master Arden of Faversham in Kent";"";"WoPh#032079 fruit of reconcilement";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010017-17.
Marlowe, Christopher.  Edward II. Eds. Charlton, H. B. and R. D. Waller. London: Methuen & Co., 1933.  17.";"[Ales:] Is this the end of all thy solemne oathes? <br>
Is this the frute thy reconcilement buds?";"Anon.  The lamentable and true tragedie of M. Arden of Feuersham in Kent Who was most wickedlye murdered, by the meanes of his disloyall and wanton wyfe, who for the loue she bare to one Mosbie, hyred two desperat ruffins Blackwill and Shakbag, to kill him. VVherin is shewed the great malice and discimulation of a wicked woman, the vnsatiable desire of filthie lust and the shamefull end of all murderers. London: E. Allde for Edward White, 1592.  A4 verso; lines 184-185.";"  Heeg Stefanie"
" Let them come in.";"unedited";"_ Anonymous";"Master Arden of Faversham in Kent";"Anon.  ""Arden of Faversham."" English Renaissance Drama: A Norton Anthology. Gen. ed. David Bevington. New York and London: W. W. Norton, 2002. 427-481.  450; scene 5, line 17. ";"1590";"1590";"1590";"1590";"English";"[Will:] [...] <span class=""quote"">This drowsiness in me bodes little good.</span>";"";"";"@000846_D92 Master Arden of Faversham in Kent";"";"WoMo#032080 drowsiness";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010017-18
Marlowe, Christopher. Edward II. Eds. H. B. Charlton and R. D. Waller. London: Methuen, 1933. 18.";"[Will:] This drowsiness in me bodes little good.";"Anon.  The lamentable and true tragedie of M. Arden of Feuersham in Kent Who was most wickedlye murdered, by the meanes of his disloyall and wanton wyfe, who for the loue she bare to one Mosbie, hyred two desperat ruffins Blackwill and Shakbag, to kill him. VVherin is shewed the great malice and discimulation of a wicked woman, the vnsatiable desire of filthie lust and the shamefull end of all murderers. London: E. Allde for Edward White, 1592.  E1 verso; line 1089.";"  Heeg Stefanie"
" Let them come in.";"unedited";"_ Anonymous";"Master Arden of Faversham in Kent";"Anon.  ""Arden of Faversham."" English Renaissance Drama: A Norton Anthology. Gen. ed. David Bevington. New York and London: W. W. Norton, 2002. 427-481.  471; scene 14, lines 144-146.";"1590";"1590";"1590";"1590";"English";"[Alice:] [...] I shall no more be closed in Arden's arms,<br>
That like <span class=""quote"">the snakes of black Tisiphone<br></span>
Sting me with their embracings [...].";"";"";"@000846_D92 Master Arden of Faversham in Kent";"";"NaCa#032081 Tisiphone";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010017-18.
Marlowe, Christopher.  Edward II. Eds. H. B. Charlton and R. D. Waller. London: Methuen, 1933.  18.";"[Ales:] [...] That like <span class=""quote"">the snakes of black Tisiphone, <br></span>
Sting me with their embracings [...].";"Anon.  The lamentable and true tragedie of M. Arden of Feuersham in Kent Who was most wickedlye murdered, by the meanes of his disloyall and wanton wyfe, who for the loue she bare to one Mosbie, hyred two desperat ruffins Blackwill and Shakbag, to kill him. VVherin is shewed the great malice and discimulation of a wicked woman, the vnsatiable desire of filthie lust and the shamefull end of all murderers. London: E. Allde for Edward White, 1592.  H4 recto; lines 2054-2055.";"  Heeg Stefanie"
" To their lord's murder: roasted in wrath and fire,";"provisional";"Edmund Spenser";"The Faerie Queene";"Spenser, Edmund.  The Faerie Queene. Eds. Thomas P. Roche and C. Patrick O'Donnell. Harmondsworth: Penguin, 1987.  257; book 2, canto 5, stanza 2 [normalized spelling].";"1590";"1590";"1590";"1590";"English";" [...] <span class=""quote"">round about him threw forth sparkling fire, <br>
That seemed him to inflame on every side.</span>";"";"";"@005017 The Faerie Queene";"";"SuMe#032162 wrath and flames";"Work unmarked";"Author unmarked";"Epic and verse narrative";"";"Narrator";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010052
Potts, Abbie Findlay. ""Hamlet and Gloriana’s Knights."" SQ 6.1 (Winter 1955): 31-43. ";" [...] <span class=""quote"">round about him threw forth sparkling fire, <br>
That seemd him to inflame on euery side.</span>";"Spenser, Edmund.  The Faerie Queene. Eds. Thomas P. Roche and C. Patrick O'Donnell. Harmondsworth: Penguin, 1987.  257; book 2, canto 5, stanza 2.";"   Hohl-Trillini Regula"
" Let them come in.";"unedited";"William Shakespeare";"Henry VI Part 3";"Shakespeare, William.  Henry VI Part 3.  Act 5, scene 2, lines 11-12.";"1591";"1591";"1591";"1591";"English";"[Warwick:] […] Thus yields the <span class=""quote"">cedar to the axe's edge, <br>
Whose arms gave shelter to the princely eagle </span>[…].";"";"";"@000902_A91_D95 Henry VI Part 3";"";"WoKw_NatPla_CulCou#230104 cedar and kingly eagle";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010017-12.
Marlowe, Christopher.  Edward II. Eds. Charlton, H. B. and R. D. Waller. London: Methuen and Co., 1933.  12.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"The First Part of the Contention betwixt York and Lancaster";"Shakespeare, William.  The First part of the Contention betwixt the two famous Houses of Yorke and Lancaster. London: Thomas Creed for Thomas Millington, 1594.  B1 recto; section 1, lines 209-210 [normalized spelling].";"1591";"1591";"1591";"1591";"English";"[Eleanor:] […] But ere it be long, <span class=""quote"">I'll go before them all, <br></span>
Despite of all that seek to cross me thus […].";"";"";"@005488_A91_D94 The First Part of the Contention";"";"SuMe#032070 tread on heads";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010017-12.
Marlowe, Christopher. Edward II. Eds. H. B. Charlton and R. D. Waller. London: Methuen, 1933. 12.";"[Eleanor:] […] But ere it be long, <span class=""quote"">Ile go before them all, </span><br>
Despight of all that seeke to crosse me thus […].";"Shakespeare, William.  The First part of the Contention betwixt the two famous Houses of Yorke and Lancaster. London: Thomas Creed, for Thomas Millington, 1594.  B1 recto; section 1, lines 209-210.";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Henry VI Part 3";"Shakespeare, William.  Henry VI Part 3.  Act 2, scene 3, line 55.";"1591";"1591";"1591";"1591";"English";"[George:] […] <span class=""quote"">Forslow no longer; </span>make we hence amain.";"";"";"@000902_A91_D95 Henry VI Part 3";"";"WoMo#032073 forslow";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010158-114./@010017-13.
Marlowe, Christopher.  Edward II. Eds. Charlton, H. B. and R. D. Waller. London: Methuen and Co., 1933.  13.";"";"";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"The First Part of the Contention betwixt York and Lancaster";"Shakespeare, William.  The First part of the Contention betwixt the two famous Houses of Yorke and Lancaster. London: Thomas Creed for Thomas Millington, 1594.  B2 verso; section 1, lines 289-291 [normalised spelling].";"1591";"1591";"1591";"1591";"English";"[Queen Margaret:] […] And nere regards the honour of his name, <br>
But still <span class=""quote"">must be protected like a child, <br>
And governed by that ambitious Duke </span>[…]";"";"";"@005488_A91_D94 The First Part of the Contention";"";"SuId_CulEdu#230105 protect like child or schoolboy";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010017-13.
Marlowe, Christopher.  Edward II. Eds. Charlton, H. B. and R. D. Waller. London: Methuen and Co., 1933.  13.";"[Queen Margaret:] […] And nere regards the honour of his name, <br>
But still must be protected like a childe, <br>
And gouerned by that ambitious Duke […]";"Shakespeare, William.  The First part of the Contention betwixt the two famous Houses of Yorke and Lancaster. London: Thomas Creed, for Thomas Millington, 1594.  B2 verso; section 1, lines 289-291.";"  Heeg Stefanie"
" Let them come in.";"unedited";"William Shakespeare";"Henry VI Part 3";"Shakespeare, William.  Henry VI Part 3.  Act 2, scene 1, lines 74-78.";"1591";"1591";"1591";"1591";"English";"[Edward:] Now my soul's palace is become a prison; <br>
Ah, would she break from hence, that this my body <br>
Might in the ground be closèd up in rest, <br>
For never henceforth shall I joy again. <br> 
<span class=""quote"">Never, O never, shall I see more joy!</span>";"";"";"@000902_A91_D95 Henry VI Part 3";"";"WoTo#032075 never again";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010017-14
Marlowe, Christopher.<span class=""quote""> Edward II. Eds. H. B. Charlton and R. D. Waller. London: Methuen, 1933. <span class=""quote"">14.";"";"";"  Heeg Stefanie"
