"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Venus and Adonis ";"Shakespeare, William.  Venus and Adonis.  Line 766.";"1593";"1593";"1593";"1593";"English";"[Venus:] […] Or <span class=""quote"">butcher sire that reaves his son of life.</span>";"";"";"@005004 Venus and Adonis";"";"SuMe#032051 butcher own son";"Work unmarked";"Author unmarked";"Epic and verse narrative";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Literature)";"@010029-37.
Murphy, Donna N. The Marlowe Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013. 37.";"";"";"Heeg Stefanie"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 1, scene 2, lines 273-284.";"1593";"1593";"1593";"1593";"English";"[Richard:] I do mistake my person all this while! <br>
Upon my life, she finds, although I cannot,<br>
Myself to be a marv'lous proper man. <br>
I'll be at charges for a looking glass <br>
And entertain a score or two of tailors <br>
To study fashions to adorn my body.<br>
Since I am crept in favor with myself, <br>
I will maintain it with some little cost. <br>
But first I'll turn yon fellow in his grave <br>
And then return lamenting to my love.<br>
<span class=""quote"">Shine out, fair sun, till I have bought a glass, <br>
That I may see my shadow as I pass.</span>";"";"#009006 Derby's Men / #008000 LONDON_Unknown venue";"@000950_A93_D23 Richard III";"";"SuMe#005057 look in mirror or at own shadow";"Work unmarked";"Author unmarked";"History";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 5, scene 3, lines 254-255.";"1593";"1593";"1593";"1593";"English";"[Richmond:] <span class=""quote"">God, and our good cause, fight upon our side. <br></span>
The prayers of holy saints and wrongèd souls [...].";"";"";"@000950_A93_D23 Richard III";"";"SuId#032119 angels or God fighting on our side";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Literature)";"@010047-48.
Marston, John.  The Selected Plays of John Marston. Eds. MacDonald P. Jackson, Neill Michael et al. Cambridge: Cambridge University Press, 1986.  48.";"";"";"Heeg Stefanie"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 1, scene 2, line 1";"1593";"1593";"1593";"1593";"English";"[Anne:] <span class=""quote"">Set down, set down your honorable load </span>[...].";"";"#009006 Derby's Men / #008009 LONDON_Red Bull";"@000950_A93_D23 Richard III";"";"WoPh#230111 set down your honorable load ";"Work unmarked";"Author unmarked";"History";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010083-60.
Adams, Joseph Quincy, Jr. ""William Heminge and Shakespeare."" Modern Philology 12:1 (May, 1914): 51-64.  60.";"";"";"Heeg Stefanie"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 1, scene 2, lines 13-14.";"1593";"1593";"1593";"1593";"English";"[Anne:] Lo, in these windows that let forth thy life <br>
<span class=""quote"">I pour the helpless balm of my poor eyes.</span>";"";"";"@000950_A93_D23 Richard III";"";"WoKw#230195 tears are balm on wounds";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010083
Quincy Adams";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Venus and Adonis";"Shakespeare, William.  Venus and Adonis.  Lines 407-408.";"1593";"1593";"1593";"1593";"English";"O, learn to love; <span class=""quote"">the lesson is but plain <br></span>
And, once made perfect, never lost again.";"";"";"@005004 Venus and Adonis";"";"WoPh#035067 lesson is but plain";"Work unmarked";"Author unmarked";"Epic and verse narrative";"";"Narrator";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000-1:452.";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"The Two Gentlemen of Verona";"Shakespeare, William.  The Two Gentlemen of Verona.  Act 3, scene 2, lines 72-73.";"1594";"1594";"1594";"1594";"English";"[Proteus:] Say that <span class=""quote"">upon the altar of her beauty <br>
You sacrifice your tears, </span>your sighs, your heart.";"";"#008000 LONDON_Unknown venue";"@000970_A94_D23 The Two Gentlemen of Verona";"";"WoKw#031163 sacrifice tears on an altar";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@010002-60.
Tourneur, Cyril.  The Atheist's Tragedy, or The Honest Man's Revenge. Ed. Irving Ribner. London: The Broadwater Press, 1964.  60.";"";"";"Reitzer Elliot"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Lucrece";"Shakespeare, William.  Lucrece.  Lines 876-886.";"1594";"1594";"1594";"1594";"English";"O Opportunity [...] <span class=""quote"">thou notorious bawd</span>!";"";"";"@005015 Lucrece";"";"WoMo#040101 bawd";"Work unmarked";"Author unmarked";"Epic and verse narrative";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000/@010083/@010200-167./@005699-90.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"The Two Gentlemen of Verona";"Shakespeare, William.  The Two Gentlemen of Verona.  Act 2, scene 1, lines 96-100.";"1594";"1594";"1594";"1594";"English";"[Valentine:] Madam and mistress, <span class=""quote"">a thousand good-morrows.<br></span>
[Speed:] O, give ye good ev'n! Here's a million of manners. <br>[Sylvia:] Sir Valentine, and servant, to you two thousand.";"";"";"@000970_A94_D23 The Two Gentlemen of Verona";"";"SuMe#005079 number of good-morrows";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010087
Peery, William. ""Shakespeare and Nathan Field."" Neophilologus (January 1950): 238-245.";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Lucrece";"Shakespeare, William.  Lucrece.";"1594";"1594";"1594";"1594";"English";"<span class=""quote"">Lucrece</span>";"";"";"@005015 Lucrece";"";"NaBo@005015 Lucrece";"Work by character";"Author unmarked";"Epic and verse narrative";"";"";"TITLE / CHARACTERNAME";"";"Reading";"";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"_ Anon";"Willobie His Avisa ";"Anon.  Willobie His Avisa. Or The true Picture of a modest Maid, and of a chast and constant wife. In Hexamiter verse. The like argument wherof, was neuer heretofore published. London: John Windet, 1594.  A4 recto; lines 7-12 [normalized spelling].";"1594";"1594";"1594";"1594";"English";"[...] Though Collatine have dearly bought,<br>
To high renown, a lasting life,<br>
To have a Fair and Constant wife,<br>
Yet Tarquin plucked his glistering grape,<br>
And <span class=""quote""><i>Shakespeare</i></span>, paints poor <span class=""quote""><I>Lucrece's </i>rape</span>.";"";"";"@005050 Willobies Avisa";"";"NaMa#005083 rape of Lucrece / NaBo@005015 Lucrece / NaHu#007000 William Shakespeare / NaCa#004192 Lucrece";"Work by character";"Author name";"Poetry unspecified";"";"Narrator";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"Secondary (Academic_Shakespeare)";"@010000-1:8.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 1, 8.";"[...] Though Collatine have deerely bought,<br>
To high renowne, a lasting life,<br>
To have a Faire and Constant wife,<br>
Yet Tarquyne pluckt his glistering grape,<br>
And <i>Shake-speare</i>, paints poore <i>Lucrece </i>rape.";"Anon.  Willobie His Avisa. Or The true Picture of a modest Maid, and of a chast and constant wife. In Hexamiter verse. The like argument wherof, was neuer heretofore published. London: John Windet, 1594.  A4 recto; lines 7-12.";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"Robert Southwell";"Saint Peter's Complaint ";"Southwell, Robert.  ""Saint Peter's Complaint."" Quoted in John Munro, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.  1:16, section ""The Authour to the Reader"" [normalized spelling].";"1594";"1594";"1594";"1594";"English";"<span class=""quote"">O sacred eyes! The springs of loving light,<br></span>
The earthly heavens where angels joy to dwell.";"";"";"@005051 Saint Peter's Complaint";"";"SuId_GenWom#230188 womens eyes";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"First-person narrator";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000-1:16
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 1, 16.";"<span class=""quote"">O sacred eyes! The springs of loving light,<br></span>
The earthly heavens where angels ioy to dwell.";"Southwell, Robert.  Saint Peter's Complaint, with other Poems. Quoted in John Munro, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.  1:16; section ""The Authour to the Reader"".";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"A Midsummer-Night's Dream";"Shakespeare, William.  A Midsummer-Night's Dream.  Act 1, scene 1, lines 146-151.";"1595";"1595";"1595";"1595";"English";"[Lysander:] [...] Swift as a shadow, short as any dream, <br>
<span class=""quote"">Brief as the lightning in the collied night,<br>
That, in a spleen, unfolds both heaven and Earth,</span><br>
And, ere a man hath power to say ""Behold!""<br>
The jaws of darkness do devour it up.<br>
So quick bright things come to confusion.";"";"";"@001012_A95_D00 A Midsummer Night's Dream";"";"WoKw#004128 darkness fast as lightning";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Literature)";"@006000-71.";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Richard II";"Shakespeare, William.  Richard II.  Act 3, scene 2, lines 158-159.";"1595";"1595";"1595";"1595";"English";"[King Richard:] [...] And <span class=""quote"">that small model of the barren earth <br></span>
Which serves as paste and cover to our bones.";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre";"@001002_A95_D97 Richard II";"";"SuId_CulCou#031167 world or kingdom as body";"Work unmarked";"Author unmarked";"History";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@010002-69-70.
Tourneur, Cyril.  The Atheist's Tragedy, or The Honest Man's Revenge. Ed. Irving Ribner. London: The Broadwater Press, 1964.  69-70.";"";"";"Reitzer Elliot"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Richard II";"Shakespeare, William.  Richard II.  Act 3, scene 3, lines 183-184.";"1595";"1595";"";"";"English";"[King Richard:] Down, down I come like <span class=""quote"">glistering Phaeton,</span><br>
Wanting the manage of unruly jades.";"";"";"@001002_A95_D97 Richard II";"";"NaMa#230169 glistering Phaethon / NaCa#004200 Phaethon";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010044
Wilkinson, Kate. ""Allusions to Shakespeare in Nathaniel Richards's The Tragedy Of Messalina."" Notes and Queries (2013): 43-45.";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Richard II";"Shakespeare, William.  Richard II.  Act 3, scene 2, lines 61-63.";"1595";"1595";"1595";"1595";"English";"[King Richard:] [...] <span class=""quote"">God for His Richard hath in heavenly pay<br>
A glorious angel. Then, if angels fight, <br></span>
Weak men must fall, for heaven still guards the right. ";"";"";"@001002_A95_D97 Richard II";"";"SuId#032119 angels or God fighting on our side";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@010047-48.
Marston, John.  The Selected Plays of John Marston. Eds. MacDonald P. Jackson, Neill Michael et al. Cambridge: Cambridge University Press, 1986.  48.";"";"";"Heeg Stefanie"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Richard II";"Shakespeare, William.  Richard II.  Act 2, scene 3, lines 89-91.";"1595";"1595";"";"";"English";"[Bolingbroke:] <I>standing</I> My gracious uncle -<br>
[York:] Tut, tut! <br>
<span class=""quote"">Grace me no grace, nor uncle me no uncle</span>.";"";"";"@001002_A95_D97 Richard II";"";"WoSn#038223 uncle me no uncle";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010083
Adams, Joseph Quincy, Jr. ""William Heminge and Shakespeare."" Modern Philology 12:1 (May, 1914): 51-64.";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Richard II";"Shakespeare, William.  Richard II.  Act 4, scene 1, lines 193-198.";"1595";"1595";"";"";"English";"[King Richard:] Now is this golden crown <span class=""quote"">ike a deep well <br>
That owes two buckets, filling one another,<br>
The emptier ever dancing in the air,<br>
The other down, unseen, and full of water.</span><br>
That bucket down and full of tears am I,<br>
Drinking my griefs, whilst you mount up on high.";"";"";"@001002_A95_D97 Richard II";"";"SuId#005073 one bucket up one down";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@005699-94.";"";"";"  Hohl Regula"
" I do not know from what part of the world";"unedited";"William Shakespeare";"Richard II";"Shakespeare, William.  Richard II.  Act 5, scene 4, lines 114-115.";"1595";"1595";"";"";"English";"[Richard:] [...] <span class=""quote"">Mount, mount, my soul. </span>Thy seat is up on high,<br>
Whilst my gross flesh sinks downward, here to die.";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008002 LONDON_The Theatre";"@001002_A95_D97 Richard II";"";"WoPh#005075 mount, mount, my soul";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010059
Hogan, Jerome W.  ""Three Shakespearean Echoes."" Notes and Queries April 220 (1975): 175.";"";"";"  Hohl Regula"
