"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" I must be cruel, only to be kind:";"provisional";"Queen of England Elizabeth I";"On Monsieur's Departure";"Elizabeth I, Queen of England.  ""On Monsieur's Departure."" The Poems of Queen Elizabeth I. Providence (RI): Brown University Press, 1964.  5; lines 13-16. ";"1568";"1570";"1568";"1570";"English";"Some gentler passion slide into my mind,<br>
For I am soft and made of melting snow;<br>
Or be more <span class=""quote"">cruel, love, and so be kind</span>.<br>
Let me or float or sink, be high or low. ";"";"";"@005640 On Monsieurs Departure";"2 keywords";"#002174 cruel to be kind";"Unmarked";"Unmarked";"Not defined";"WOMAN WRITER";"1st-person narrator";"Body of text";"Local reference";"Electronic search (HyperHamlet Team)";"@010001 
LION";"";"";"Quassdorf Sixta"
" And even the like precurse of fierce events,";"provisional";"Sir Christopher Hatton";"A Treatise of Statutes";"Hatton, Sir Christopher.  Treatise Concerning Statutes, Or Acts of Parliament: and the Exposition thereof. London: Richard Tonson, 1677.  23; chapter 3.";"1570";"1591";"1677";"1677";"English";"[...] I say again, of Statutes, some be Penal, some are Beneficial, or Gracious; And again, some Statutes are constitutive of new Laws, some declaratory of old; some go to the abridgement of the Common Law, some to the enlargement. I will not stand upon defining the Members of these divisions, nor shew examples; for they bear their Names and Natures in their forehead, so far forth as doth in this <span class=""quote""> precurse </span>and preparation to the rest of this work; only I will say [...] that all Statutes, in a manner, are Penal to Some.";"The text given here may be earlier than <i>Hamlet</i>; Sir Christopher Hatton died in 1591.";"";"@005004 A Treatise of Statutes";"1 keyword";"#001089 precurse";"";"Unmarked";"Not specified";"Politics, law, economics ";"";"Body of text";"Local reference";"Electronic search (HyperHamlet Team)";"@010077-Last accessed 29 June 2007.";"";"";"Rottmann Olivia"
" Or to take arms against a sea of troubles,";"provisional";"John Jewel";"On the State of Matrimony";"Jewel, John.  ""On the State of Matrimony."" The Two Books of Homilies. Appointed to Be Read in Churches. Ed. John Griffiths. Oxford: Oxford University Press, 1859. 500-515.  513; homily 18.";"1571";"1571";"1571";"1571";"English";"So shall we passe through the dangers of <span class=""quote"">the troublous sea </span>of this world";"";"";"@005017 Homily on the State of Matrimony";"2-word phrase";"#000182 PHRASE sea of troubles";"Unmarked";"Unmarked";"Speech or lecture or sermon";"Philosophy, religion ";"";"Body of text";"Local reference";"Shakespeare Studies";"@010082
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1987. ";"";"";"  Hohl Trillini Regula"
" And by opposing end them? To die: to sleep;";"provisional";"Thomas Bedingfield";"Cardanus' Comfort";"Cardano, Girolamo.  Cardanus comforte translated into Englishe. And published by commaundement of the right honourable the Earle of Oxenford. Trans. Thomas Bedingfield. London: Thomas Marshe, 1573.   N.p.";"1573";"1573";"1573";"1573";"English";"[...] what should we account of <span class=""quote"">death to be resembled to anything better than sleep </span>[...] most assured it is that such sleeps he most sweet as be most sound, for those are best where in like unto dead men we dream nothing. The broken sleeps, the slumber, the dreams full of visions, are commonly in them that have weak and sickly bodies  [...]. But if thou compare death to long travel  [...] there is nothing that doth better or more truly prophecy the end of life, than when a man dreameth that he doth travel and wander into <span class=""quote"">far countries [...] and that he traveleth in countries unknown without hope of  return </span>[...].";"";"";"@005646 Cardanus Comfort";"image with keyword(s)";"#000122 IMAGE - sleep of death";"Unmarked";"Unmarked";"Not specified";"Philosophy, religion ";"";"Body of text";"Local reference";"Shakespeare Studies";"@010045/@010116/@010103
Muir, Kenneth. The Sources of Shakespeare's Plays. London: Methuen, 1977.<br>
Hardin, Craig. ""Hamlet’s Book."" Huntington Library Bulletin 6 (1934): 17-37.<br>
De Bruyn, Frans. ""William Shakespeare and Edmund Burke: Literary Allusion in Eighteenth-Century British Political Rhetoric."" Peter Sabor and Paul Yachnin. Shakespeare and the Eighteenth Century. London: Ashgate, 2008. 85-102.";"";"";"  Hohl Trillini Regula"
" Those friends thou hast, and their adoption tried,";"unedited";"John Lyly";"Euphues: The Anatomy of Wit";"Lyly, John.  Euphues: The Anatomy of Wit. Eds. Morris William Croll and Harry Clemons. London: George Routledge, 1916. ";"1578";"1578";"1578";"1578";"English";"[...] <span class=""quote"">be constant to them that trust thee, and trust them that thou hast tried </span>[...].";"";"";"@005033 Euphues The Anatomy of Wit";"idea";"#001108 MOTIF - trust friends";"";"Unmarked";"Unspecified";"tbe";"";"Body of text";"Local reference";"Shakespeare Studies";"@010027/@010016
Rushton, William Lowes. Shakespeare's Euphuism. London: Longmans, Green, and Co., 1871.<br>
Waters Bennett, Josephine. ""Characterization in Polonius' Advice to Laertes."" SQ 4.1 (January 1953): 3-9.";"";"";"  Hohl Trillini Regula"
" Take each man's censure, but reserve thy judgment.";"provisional";"John Lyly";"Euphues: The Anatomy of Wit";"Lyly, John.  Euphues: The Anatomy of Wit. Eds. Morris William Croll and Harry Clemons. London: George Routledge, 1916.  142.";"1578";"1578";"1578";"1578";"English";"<span class=""quote"">Let thy attire bee comely but not too costly </span> [...].";"";"";"@005033 Euphues The Anatomy of Wit";"idea";"#001109 IDEA - look nice, but not too nice";"Unmarked";"Unmarked";"Unspecified";"";"Narrator";"Body of text";"Local reference";"Shakespeare Studies";"@010027/@010016

Rushton, William Lowes.  Shakespeare's Euphuism. London: Longmans, Green, and Co., 1871.<br>
Waters Bennett, Josephine.  ""Characterization in Polonius' Advice to Laertes."" SQ 4.1 (January 1953): 3-9.";"";"";"  Hohl Trillini Regula"
" To be, or not to be: that is the question:";"provisional";"Henry Chettle";"The Forest of Fancy";"C., H.  The Forrest of Fancy. Wherein is conteined very prety Apothegmes and pleasaunt histories, both in meeter and prose, Songes, Sonets, Epigrams and Epistles, of Diverse matter and in diverse manner. With sundry other devises, no lesse pithye then pleasaunt and profitable. 1579.  R5 verso, lines 3681-3689; ""T. O. Being enamored of a ritch yong Gentlewoman, as well through the report of her vertues, as for that which he himselfe had seene in her, wrighteth vnto her in this maner"" [normalized spelling].";"1579";"1579";"1579";"1579";"English";"And  therefore if there be in me that may content you, or if your fancy can frame to like of me as I am, let me find it by your friendly answer, which I will expect with assured hope to find it in all things agreeable to my good desires, that greatly covet to be accounted. Wholy yours, <span class=""quote"">or not to be at all</span>. Finis.";"One of several model letters contained in this miscellany. It  has been (unconvincingly) attributed to Henry Chettle, who would have been 15 years old in 1579.";"";"@005613 The Forest of Fancy";"to be or not to be";"#000141 to be or not to be";"Unmarked";"Unmarked";"Unspecified";"tbe";"Fictional letter or diary";"Body of text";"Local reference";"Shakespeare Studies";"@010200";"And  therefore if there be in me that may contente you, or if your fancy can frame to lyke of mee as I am, let mee finde it by your friendly aunswere, which I wil expect with assured hope to find it in all thinges agreeable to my good desyres, that greatly couet to be accoumpted. Wholy yours, <span class=""quote"">or not to be at all</span>. Finis.";"C., H.  The Forrest of Fancy. Wherein is conteined very prety Apothegmes and pleasaunt histories, both in meeter and prose, Songes, Sonets, Epigrams and Epistles, of Diverse matter and in diverse manner. With sundry other devises, no lesse pithye then pleasaunt and profitable. 1579.  R5 verso, lines 3681-3689; ""T. O. Being enamored of a ritch yong Gentlewoman, as well through the report of her vertues, as for that which he himselfe had seene in her, wrighteth vnto her in this maner"".";"  Hohl Trillini Regula"
" Give every man thy ear, but few thy voice;";"provisional";"John Lyly";"Euphues and His England";"Lyly, John.  Euphues and His England. London: G. Cawood, 1580.  36 [normalized spelling].";"1580";"1580";"1580";"1580";"English";"[Philautes to Euphues his son]: At thy comming into England, be not too inquisitive of news, neither curious in matters of State, in assemblies ask no questions, either concerning manners or me. <span class=""quote"">Be not lavish of thy tongue, </span>either in causes of weight, least thou shew thy self an espy-all, or in wanton talk, least thou prove thy self a fool. It is the Nature of that country to sift strangers, every one that shaketh thee by the hand is not joined to thee in heart. They think Italians Wanton, & Grecians subtile, they will trust neither, they are so incredulous, but undermine both, they are so wise. <span class=""quote"">Be not querulous for every light occasion, </span>they are impatient in their anger of any equal, <span class=""quote"">ready to revenge an iniury, but never want to proffer any: </span>they never fight without provoking, and once provoked, they never cease. Beware thou fal not into the snares of love, the women there are wise, the men crafty: they will gather love by thy looks, and pick thy mind out of thy hands. <span class=""quote"">It shall be there better to hear what they say, then to speak what thou thinkest: </span>They have long ears and short tongues, quick to hear, and slow to utter: broad eyes and light fingers, ready to espy and apt to strike.";"The sequence of recommendations parallels that of Polonius' advice to Laertes (cf. H. R. D. Anders. Shakespeare's Books. Berlin: Georg Reimer, 1904). ";"";"@005619 Euphues and His England";"setpiece";"#005015 SETPIECE - Polonius advice to Laertes";"";"Unmarked";"Unspecified";"tbe";"Dialogue";"Body of text";"Local reference";"Annotated edition / Shakespeare Studies";"@010076/@010016/@010045/@010091
Anders, H. R. D. Shakespeare's Books. Berlin: Georg Reimer, 1904. <br>
Waters Bennett, Josephine. ""Characterization in Polonius' Advice to Laertes."" SQ 4.1 (January 1953): 3-9.<br>
Muir, Kenneth. The Sources of Shakespeare's Plays. London: Methuen, 1977. <br>
Bond, R. W. ed. The Complete Works of John Lyly. Oxford: 1902.";"[Philautes to Euphues his son]: At thy comming into England, be not too inquisitiue of newes, neither curious in matters of State, in assemblyes aske no questions, either concerning maners or me. <span class=""quote"">Be not lauish of thy tongue, </span>either in causes of weight, least thou shew thy selfe an espyall, or in wanton talke, least thou proue thy selfe a foole. It is the Nature of that countrey to sift straungers, euery one that shaketh thee by the hande is not ioyned to thee in hart. They think Italians Wanton, & Grecians subtill, they will trust neither, they are so incredulous, but vndermine both, they are so wise. <span class=""quote"">Be not quarrellous for euery lyght occasion, </span>they are impatient in their anger of any equal, <span class=""quote"">ready to reuenge an iniury, but neuer wont to proffer any: </span>they neuer fight without prouoking, and once prouoked, they neuer cease. Beware thou fal not into the snares of loue, the women there are wise, the men craftie: they will gather loue by thy lookes, and pick thy minde out of thy hands. <span class=""quote"">It shal be ther better to heare what they say, then to speake what thou thinkest: </span>They haue long eares and short tongues, quicke to heare, and slow to vtter: broad eyes and lyght fingers, ready to espy and apte to strike.";"Lyly, John.  Euphues and His England. London: G. Cawood, 1580.  36.";"  Hohl Trillini Regula"
" To be, or not to be: that is the question:";"provisional";"Thomas Tusser";"Five Hundred Points of Good Husbandry";"Tusser, Thomas.  ""The Authours Dialogue betweene two Bachelers, of wiuing and thriuing by Affirmation and Obiection. Chap. 56."" Fiue hundreth pointes of good husbandrie as well for the champion or open countrie, as also for the woodland or seuerall, mixed in euerie month with huswiferie, ouer and besides the booke of huswiferie: corrected, better ordered, and newlie augmented to a fourth part more [...]. London: Henrie Denham, [1585]. 115- 120.  120 [normalized spelling].";"1580";"1580";"1580";"1580";"English";"Friend let us both give justly place, <br>
To wedded man to judge this cace, <br>
Which best way is to thrive: <br>
For both our talk as seemeth plain, <br>
Is but as hapneth in our brain, <br><span class=""quote"">
To will or not to wife.</span>";"";"";"@005621 Five Hundred Points of Good Husbandry";"to be or not to be";"#000141 to be or not to be";"Unmarked";"Unmarked";"Not specified";"Sociology, society, lifestyle";"";"Body of text";"Local reference";"Electronic search (HyperHamlet Team)";"@010001-last accessed 30 March 2006.";"Friend let vs both giue iustly place, <br>
To wedded man to iudge this cace, <br>
Which best way is to thriue: <br>
For both our talke as seemeth plaine, <br>
Is but as hapneth in our braine, <br><span class=""quote"">
To will or not to wiue.</span>";"Tusser, Thomas.  ""The Authours Dialogue betweene two Bachelers, of wiuing and thriuing by Affirmation and Obiection. Chap. 56."" Fiue hundreth pointes of good husbandrie as well for the champion or open countrie, as also for the woodland or seuerall, mixed in euerie month with huswiferie, ouer and besides the booke of huswiferie: corrected, better ordered, and newlie augmented to a fourth part more [...]. London: Henrie Denham, [1585]. 115- 120.  120.";"  Hohl Trillini Regula"
" For in that sleep of death what dreams may come";"provisional";"John  Merbeck or Marbeck";"A Book of Notes and Commonplaces";"Merbecke, John.  A Booke of Notes and Common Places. London: Thomas East, 1581.  1035 [normalized spelling].";"1581";"1581";"1581";"1581";"English";"[...]<span class=""quote""> the sleep of death</span> [...].";"";"";"@005622 A Book of Notes and Commonplaces";"2-word phrase";"#000122 IMAGE - sleep of death";"Unmarked";"Unmarked";"Anthology or quotation dictionary";"need to fix biblio and normalised title after transfer";"";"Anthology or dictionary entry";"Citation";"Shakespeare Studies";"@010079
Stallybrass, Peter. ""Against Thinking."" PMLA 122.5 (2007): 1580-1587. ";"<span class=""quote"">the sleepe of death</span>";"Merbecke, John.  A Booke of Notes and Common Places. London: Thomas East, 1581.  1035.";"  Hohl Trillini Regula"
