"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Let him bless thee too.";"unedited";"William Shakespeare";"The First Part of the Contention";"Shakespeare, William.  The First part of the Contention betwixt the two famous Houses of Yorke and Lancaster. London: Thomas Creed for Thomas Millington, 1594.  N.p.; Section 2, line 1101 [normalized spelling].";"1591";"1591";"1591";"1591";"English";"[Winchester:] But have you <span class=""quote"">no greater proofs than these?</span>";"This play is an early version of Henry VI Part 2.";"";"@005275 Henry VI Part 2 - The Contention";"sentence or verse line";"#002077 no other proof";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Secondary (Annotated edition)";"@010017-15.
Marlowe, Christopher. Edward II. Eds. Charlton, H. B. and R. D. Waller. London: Methuen and Co., 1933. 15.";"[Winchester:] But haue you no greater proofes then these?";"Shakespeare, William.  The First part of the Contention betwixt the two famous Houses of Yorke and Lancaster. London: Thomas Creed, for Thomas Millington, 1594.  N.p.; Section 2, line 1101.";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Henry VI Part 2 ";"Shakespeare, William.  Henry VI Part 2.  Act 2, scene 3, line 16.";"1591";"1591";"1591";"1591";"English";"[Duchess:] Welcome is banishment. <span class=""quote"">Welcome were my death.</span>";"";"";"@000888 Henry VI Part 2";"idea";"#002082 I have lived too long";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Annotated edition)";"@010017-18.
Marlowe, Christopher. Edward II. Eds. H. B. Charlton and R. D. Waller. London: Methuen, 1933. 18.";"";"";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"The First Part of the Contention";"Shakespeare, William.  The First Part of the Contention betwixt the two famous Houses of Yorke and Lancaster. London: Thomas Creed for Thomas Millington, 1594.  N.p.; section 2, line 692 [normalized spelling].";"1591";"1591";"1591";"1591";"English";"[Eleanor:] Even to my death, for <span class=""quote"">I have lived too long.</span>";"This play is an early version of Henry VI Part 2.";"";"@005275 Henry VI Part 2 - The Contention";"sentence or verse line";"#002082 I have lived too long";"Unmarked";"Unmarked";"Theatre";"tbe";"Dialogue";"Body of text";"Local reference";"Secondary (Annotated edition)";"@010017-18.
Marlowe, Christopher.  Edward II. Eds. Charlton, H. B. and R. D. Waller. London: Methuen and Co., 1933.  18.";"[Eleanor:] Euen to my death, for I haue liued too long.";"Shakespeare, William.  The First Part of the Contention betwixt the two famous Houses of Yorke and Lancaster. London: Thomas Creed, for Thomas Millington, 1594.  N.p.; section 2, line 692.";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Henry VI Part 2";"Shakespeare, William.  Henry VI Part 2.  Act 3, scene 1, line 55.";"1591";"1591";"1591";"1591";"English";"[Suffolk:] <span class=""quote"">The fox barks not when he would steal the lamb.</span>
";"";"";"@000888 Henry VI Part 2";"";"#002228 fox barks not when stealing lamb";"";"Unmarked";"";"";"";"";"";"Secondary (Shakespeare Studies)";"@010000";"";"";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Henry VI Part 2";"Shakespeare, William.  Henry VI Part 2.  Act 3, scene 2, line 320.";"1591";"1591";"1591";"1591";"English";"[Suffolk]: Could curses kill, as doth the <span class=""quote"">mandrake’s groan</span> [...].";"";"";"@000888 Henry VI Part 2";"pending";"#002019 mandrakes";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010006-10.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 10.";"";"";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"Christopher Marlowe";"Edward II";"Marlowe, Christopher.  ""Edward The Second."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 431-533.  460; act 1, scene 4, line 409.";"1592";"1592";"1592";"1592";"English";"[Younger Mortimer:] […] <span class=""quote"">He wears a lord’s revenue on his back</span> […].";"";"@009008 Pembroke's Men / @008000 Unknown, London";"@000927 Edward II";"idea with keyword(s)";"#002067 great persons revenue on back";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Secondary (Literary and Cultural Studies)";"@010017-11.
Marlowe, Christopher. Edward II. Eds. H. B. Charlton and R. D. Waller. London: Methuen and Co., 1933. 11.";"";"";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"Christopher Marlowe";"Edward II";"Marlowe, Christopher.  ""Edward The Second."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 431-533.  467-470; act 2, scene 2, lines 164-165.";"1592";"1592";"1592";"1592";"English";"[Lancaster:] The <span class=""quote"">wild O'Neill</span>, with swarms of Irish kerns, <br>
Lives uncontroll'd within the English pale.";"There is no historical O'Neill.";"";"@000927 Edward II";"name or title";"#002071 CHARACTER - ONeill";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Literary and Cultural Studies)";"@010017-12./@010158-161.
Marlowe, Christopher.  Edward II. Eds. H. B. Charlton and R. D. Waller. London: Methuen, 1933.  12.";"";"";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"Christopher Marlowe";"Edward II";"Marlowe, Christopher.  ""Edward The Second."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 431-533.  530; act 5, scene 6, line 43.";"1592";"1592";"1592";"1592";"English";"[Younger Mortimer:] But hath your grace <span class=""quote"">no other proof than this?</span>";"The contriver of a murder faced by an accuser.";"";"@000927 Edward II";"sentence or verse line";"#002077 no other proof";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Annotated edition)";"@010017-15.
Charlton, H. B. and R. D. Waller,  eds. Christopher Marlowe. Edward II. London: Methuen, 1933.  15.";"";"";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"Christopher Marlowe";"Edward II";"Marlowe, Christopher.  ""Edward The Second."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 431-533.  532; act 5, scene 6, line 83.";"1592";"1592";"1592";"1592";"English";"[Queen Isabella:] Nay, to my death; for <span class=""quote"">too long have I liv'd</span> […] ";"";"";"@000927 Edward II";"3-word phrase";"#002082 I have lived too long";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Annotated edition)";"@010017-18.
Charlton, H. B. and R. D. Waller,  eds. Christopher Marlowe. Edward II. London: Methuen, 1933.  18.";"";"";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Henry VI Part 1";"Shakespeare, William.  Henry VI Part 1.  Act 5, scene 4, line 35.";"1592";"1592";"1592";"1592";"English";"[York:] Take her away, for <span class=""quote"">she hath lived too long</span> [...].";"";"@009020 Lord Strange's Men / @008005 The Rose, London";"@000919 Henry VI Part 1";"3-word phrase";"#002082 I have lived too long";"Unmarked";"Unmarked";"History";"";"Dialogue";"Body of text";"Local reference";"Electronic search";"@010084-Last accessed 29 January 2019.
Folger Shakespeare Library. Shakespeare's Plays from Folger Digital Texts. Ed. Barbara Mowat, Paul Werstine, Michael Poston, and Rebecca Niles. Folger Shakespeare Library, 29 January, 2019. www.folgerdigitaltexts.org.";"";"";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"Christopher Marlowe";"Edward II";"Marlowe, Christopher.  ""Edward The Second."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 431-533.  505; act 4, scene 6, lines 62-63.";"1592";"1592";"1592";"1592";"English";"[King Edward:] <span class=""quote"">O my stars! <br>
Why do you lour unkindly on a king!</span>";"";"";"@000927 Edward II";"image with keyword(s)";"#002115 heaven or stars why do you lour on me";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Literary and Cultural Studies)";"@010017-19.
Marlowe, Christopher.  Edward II. Eds. H. B. Charlton and R. D. Waller. London: Methuen, 1933.  19.";"";"";" Heeg Stefanie"
" The harlot's cheek, beautied with plastering art,";"provisional";"Thomas Nashe";"Pierce Pennyless' Supplication to the Devil";"Nashe, Thomas.  ""Pierce Pennilesse, his Supplication to the Divell"". in: The Works of Thomas Nashe, Volume 1. Ed Ronald B. McKerrow. Oxford: Basil Blackwell 1958. 137-245.  181. [normalized spelling].";"1592";"1592";"1592";"1592";"English";"I warrant we have old hacksters in this great Grandmother of Corporations, Madame <i>Troynovant</i>, that have not backbitten any of their neighbours with the tooth of envy in this twenty  year, in the wrinkles of whose face, ye may hide false dice, and play at cherry-pit in the dint of their cheeks, yet these aged <span class=""quote"">mothers of iniquity will have their deformities new plastered over,</span> and wear nosegays of <span class=""quote"">yellow hair on their furies foreheads, when age hath written Hoe God be here,</span> on their bald burnt parchment pates.";"A satirical discourse on the customs of Nashe's time.";"";"@005055 Pierce Pennyless Supplication to the Devil";"idea";"#000756 make-up plastering ugliness";"Unmarked";"Unmarked";"Unspecified";"";"Narrator";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010045/@010154/@010020
Muir, Kenneth. The Sources of Shakespeare’s Plays. London: Methuen, 1977. <br>
Davenport, A. ""Shakespeare and Nashe's  Pierce Pennilesse'."" Notes and Queries (September 1953): 371-374.<br>
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1999. ";"I warrant we haue old hacksters in this great Grandmother of Corporations, Madame <i>Troynouant</i>, that haue not backbited any of their neighbourswith the tooth of enuy in this twentie  yeare, in the wrinkles of whose face, ye may hide false dice, and play at cherry-pit in the dint of their cheekes, yet these aged <span class=""quote"">mothers of iniquitie will have their deformities newe plaistred ouer,</span> and weare nosegayes of <span class=""quote"">yelow haire on their furies foreheads, when age hath written Hoe God be here,</span> on their bald burnt parchment pates.";"Nashe, Thomas.  ""Pierce Pennilesse, his Supplication to the Divell"". in: The Works of Thomas Nashe, Volume 1. Ed Ronald B. McKerrow. Oxford: Basil Blackwell 1958. 137-245.  181.";"  Hohl Trillini Regula"
" Let him bless thee too.";"unedited";"George Peele / William Shakespeare";"Titus Andronicus";"Shakespeare, William and George Peele.  Titus Andronicus.  Act 2, scene 3, line 78.";"1592";"1592";"1592";"1592";"English";"[Bassianus:] Accompanied but with a <span class=""quote"">barbarous Moor</span> [...].";"";"@009000 Unknown / @008000 Unknown, London";"@000928 Titus Andronicus";"2-word phrase";"#001003 PHRASE barbarous moor";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010000-65.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 65.";"";"";"Reitzer Elliot"
" Let him bless thee too.";"unedited";"George Peele / William Shakespeare";"Titus Andronicus";"Shakespeare, William and George Peele.  Titus Andronicus.  Act 5, scene 3, line 4.";"1592";"1592";"1592";"1592";"English";"[Lucius:] Good uncle, take you in this <span class=""quote"">barbarous Moor</span> [...].";"";"@009000 Unknown / @008000 Unknown, London";"@000928 Titus Andronicus";"pending";"#001003 PHRASE barbarous moor";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010000-65.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 65.";"";"";"Reitzer Elliot"
" And in the porches of my ears did pour";"provisional";"Christopher Marlowe";"Edward II";"Marlowe, Christopher.  ""Edward The Second."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 432-534.  521; act 5, scene 4.";"1592";"1592";"1592";"1592";"English";"[Lightborn:] You shall not need to give instructions;<br>
'Tis not the first time I have kill'd a man.<br>
I learn'd in Naples how to poison flowers, <br>
To strangle with a lawn thrust down the throat, <br>
To pierce the wind pipe with a needle's point, <br>
Or, whilst one is asleep, to take a quill,<br> 
<span class=""quote"">And blow a little powder in his ears,</span> <br>
Or open his mouth, and pour quick-silver downe.<br>
But yet I have a braver way then these.";"Reference suggested in G. R. Hibbard, ed. William Shakespeare. Hamlet. The Oxford Shakespeare. Oxford and New York: Oxford University Press, 1994. 188; note to lines 63-70.  ";"";"@000927 Edward II";"pending";"#000274 pour in ear";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Annotated Shakespeare edition)";"@010082-188.
Hibbard, G. R., ed.  William Shakespeare. Hamlet. The Oxford Shakespeare. Oxford and New York: Oxford University Press, 1994.  188.";"";"";"Quassdorf Sixta"
" Let him bless thee too.";"unedited";"Christopher Marlowe";"Edward II";"Marlowe, Christopher.  ""Edward The Second."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 431-533.  506; act 5, scene 1, line 89.";"1592";"1592";"1592";"1592";"HAS SEVERAL LEXIAS!";"[King Edward:]<span class=""quote""> Let Pluto’s bells ring out my fatal knell</span> […].";"";"";"@000927 Edward II";"";"#002064 MOTIF WITH NAME Plutos bells ring / #004027 CHARACTER - Pluto or Hades";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Annotated edition)";"@010017-10.
Charlton, H. B. and R. D. Waller,  eds. Christopher Marlowe. Edward II. London: Methuen, 1933.  10.";"";"";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Richard II";"Shakespeare, William.  Richard II.  Act 5, scene 3, line 1.";"1593";"1593";"1593";"1593";"English";"[King Richard:] Can no man tell me of my unthrifty son?
";"";"";"@001002 Richard II";"";"#000136 unthrifty boy";"";"Unmarked";"";"";"";"";"";"Secondary (Annotated edition)";"@010158-139.";"";"";" Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 5, scene 4, line 7.";"1593";"1593";"1593";"1593";"English";"[Richard:] <span class=""quote"">A horse, a horse, my kingdom for a horse!</span>";"";"@009006 Derby's Men / @008009 Red Bull, London";"@000950 Richard III";"pending";"#000026 my kingdom for a horse";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010000/@010158-122.";"";"";"  Hohl Trillini Regula"
" Not so, my lord; I am too much i' the sun.";"provisional";"William Shakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 1, scene 1, lines 1-2.";"1593";"1593";"1593";"1593";"HAS SEVERAL LEXIAS!";"[Richard:] Now is the <span class=""quote"">winter of our discontent</span> <br>
Made glorious summer by <span class=""quote"">this sun </span>of York.";"";"";"@000950 Richard III";"pending";"#000016 son vs sun / #000070 winter of discontent / #001138 IMAGE - sun as success";"Unmarked";"Unmarked";"Tragedy or History";"";"Dialogue";"Body of text";"Local reference";"Secondary (Shakespeare Studies) / Secondary (Annotated Shakespeare edition)";"@010082/@010041/@010051-65.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" Let him bless thee too.";"provisional";"Thomas Nashe";"Christ's Tears over Jerusalem";"Nashe, Thomas.  Christs teares over Ierusalem. Wherevnto is annexed, a comparatiue admonition to London. A Iove Musa. London: Andrew Wise, 1594.  N.p; ""To the most honored, and vertvuovs beavtified, ladie the ladie Elizabeth Carey"" [normalized spelling].";"1593";"1593";"1593";"1593";"HAS SEVERAL LEXIAS!";"Was never whore of Babylon so <span class=""quote"">betrap with abominations, as his style</span> (like the dog-house in the fields) is pestered with stinking filth. His vainglory (which some take to be his gentlewoman) he hath new <span class=""quote"">painted an inch thick.</span>";"""[...] it is much easier to believe that Nashe recalled a highly dramatic scene from a current [1594] play and used it as a topical reference than that Shakespeare turned back to a single Nashe metaphor when he was constructing the scene six or seven years later, a metaphor which provided him with the germinal conception of the scene."" Joseph W. DeMent. ""A Possible 1594 Reference to Hamlet."" Shakespeare Quarterly 15:4 (Autumn 1964): 446-447, esp. 447.";"";"@005564 Christs Tears Over Jerusalem ";"idea with keyword(s)";"#000756 make-up plastering ugliness / #003001 painted an inch thick";"Unmarked";"Unmarked";"Not specified";"Philosophy, religion  / genre preface although book as a whole has a different one";"";"Body of text";"Local reference";"Secondary (Shakespeare Studies)";"@010106-446-447.
DeMent, Joseph W. ""A Possible 1594 Reference to Hamlet."" Shakespeare Quarterly 15:4 (Autumn 1964): 446-447. ";"Was neuer whore of Babylon so betrapt with abhominations, as his stile (like the dog-house in the fields) is pestred with stinking filth. His vaineglorie (which some take to be his gentlewoman) he hath new <span class=""quote"">painted an inch thicke.</span>";"Nashe, Thomas.  ""To the Reader."" Christs teares over Ierusalem. Wherevnto is annexed, a comparatiue admonition to London. A Iove Musa. London: Andrew Wise, 1594.  N.p.";"  Hohl Trillini Regula"
